field_id,category,name_es,description,data_type,unit,allowed_values,min_value,max_value,precision,requirement_class,required_from_stage,conditional_expression,prohibited_default,expected_source_document,extraction_hints,used_by_calculation_ids,used_by_drawing_ids,blocking_if_missing,review_role,source_ids
WON-133,crane,grua_pad_capacidad_carga_kPa,Capacidad portante requerida por la grúa en el pad,number,kPa,,100,500,1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Memoria de izajes,Tabla 'Crane pad bearing capacity',WON-CALC-025,WON-DRW-008,true,GEOTECHNICAL_ENGINEER,ISO_14685
WON-140,grid_collector,colector_tension_nominal_kV,Tensión nominal del sistema de colección del parque,number,kV,,10,66,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Memoria de diseño eléctrico,SLD colector,WON-CALC-028;WON-CALC-029,WON-DRW-010;WON-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEEE_1547_2018;OSINERGMIN_PR_17
WON-141,grid_collector,colector_cable_seccion_mm2,Sección transversal del conductor principal del colector,number,mm2,,50,1000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Memoria de diseño eléctrico,Tabla de cables,WON-CALC-028;WON-CALC-029,WON-DRW-010;WON-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEEE_1547_2018;IEEE_835
WON-142,grid_collector,scada_protocolo_comunicaciones,Protocolo de comunicaciones SCADA del parque,string,-,IEC_61400_25;IEC_61850;Modbus-RTU;Modbus-TCP;DNP3,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Memoria de control SCADA,Tabla 'Communication protocol',WON-CALC-013,WON-DRW-011;WON-DRW-015,true,LEAD_ENGINEER_ELECTRICAL,IEC_61400_25;OSINERGMIN_PR_17
WON-143,grid_collector,subestacion_tension_alta_kV,Tensión de salida en alta tensión al punto de conexión,number,kV,,10,500,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Memoria de diseño eléctrico,SLD subestación,WON-CALC-028;WON-CALC-031,WON-DRW-011;WON-DRW-012,true,LEAD_ENGINEER_ELECTRICAL,IEEE_1547_2018;OSINERGMIN_PR_17
WON-144,grid_collector,transformador_wt_potencia_kVA,Potencia del transformador de WT (LV/MV),number,kVA,,100,20000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Memoria de diseño eléctrico,Tabla 'WT transformer',WON-CALC-028;WON-CALC-012,WON-DRW-010;WON-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEEE_1547_2018;IEC_61400_21_1
WON-150,noise,ruido_ambiente_receptor_dBA,Nivel de ruido ambiente (LA90) en receptor sensible,number,dBA,,20,60,0.1,CONDITIONAL,BASIC_ENGINEERING,receptor_residencial_existe==true,true,Estudio de línea base de ruido,Tabla 'Background noise',WON-CALC-017,WON-DRW-013,true,ENVIRONMENTAL_ENGINEER,IEC_61400_11;MINAM_DS_019_2009
WON-151,noise,ruido_limite_receptor_dBA,Límite de ruido total en receptor sensible sobre el ambiente (4 dBA),number,dBA,,0,20,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Estudio de impacto sonoro,Tabla 'Noise limit per receptor',WON-CALC-017,WON-DRW-013,true,ENVIRONMENTAL_ENGINEER,IEC_61400_11;MINAM_DS_019_2009
WON-152,noise,ruido_distancia_receptor_min_m,Distancia mínima de la turbina más cercana al receptor sensible,number,m,,200,2000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Estudio de impacto sonoro,Plano de isófonas y receptores,WON-CALC-017,WON-DRW-013,true,ENVIRONMENTAL_ENGINEER,IEC_61400_11
WON-160,shadow_flicker,shadow_flicker_limite_horas_ano,Límite regulatorio de horas de flicker por año en receptor sensible,number,h/año,,0,30,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Estudio de flicker,Tabla 'Shadow flicker limit',WON-CALC-016,WON-DRW-014,true,ENVIRONMENTAL_ENGINEER,MINAM_DS_019_2009;NREL_TP_5000_87434
WON-161,shadow_flicker,shadow_flicker_calculado_horas_ano,Horas anuales calculadas de flicker en el receptor crítico,number,h/año,,0,200,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Estudio de flicker,Tabla 'Shadow flicker per receptor',WON-CALC-016,WON-DRW-014,true,ENVIRONMENTAL_ENGINEER,NREL_TP_5000_87434;MINAM_DS_019_2009
WON-170,aviation,aviation_requiere_luces_bool,Indica si el parque requiere luces de señalización aérea,boolean,-,true;false,,,,CONDITIONAL,BASIC_ENGINEERING,torre_altura_buje_m>150 OR sitio_cerca_aeropuerto==true,true,Estudio de aviación,Plano de luces de aviación,WON-CALC-021,WON-DRW-016,true,ENVIRONMENTAL_ENGINEER,IEC_61400_1;IEEE_C2_2023
WON-171,aviation,aviation_tipo_luz,Tipo de luz de aviación (roja fija/roja intermitente/blanca intermitente),string,-,red_steady;red_flash;white_flash;dual,,,,CONDITIONAL,BASIC_ENGINEERING,aviation_requiere_luces_bool==true,true,Estudio de aviación,Plano de luces de aviación,WON-CALC-021,WON-DRW-016,true,ENVIRONMENTAL_ENGINEER,IEC_61400_1;IEEE_C2_2023
WON-180,archaeological,archaeological_exclusion_zones,Lista de polígonos con restricción arqueológica (coordenadas),array[string],-,lista de polígonos UTM,,,,CONDITIONAL,FEASIBILITY,sitio_con_patrimonio_arqueologico==true,true,Estudio arqueológico (CIRA),Cartografía arqueológica,WON-CALC-008,WON-DRW-002;WON-DRW-003,true,ENVIRONMENTAL_ENGINEER,MINAM_DS_019_2009
WON-181,environmental_exclusion,ambiental_zonas_exclusion,"Lista de polígonos con exclusión ambiental (humedales, ANP, etc.)",array[string],-,lista de polígonos UTM,,,,CONDITIONAL,FEASIBILITY,sitio_cerca_anp==true,true,Estudio de impacto ambiental,Cartografía ambiental,WON-CALC-008,WON-DRW-002;WON-DRW-003,true,ENVIRONMENTAL_ENGINEER,SERNANP_DS_007_2016;MINAM_DS_019_2009
WON-190,decommissioning,decom_financial_garantia_monto_USD,Monto de la garantía financiera de descommissioning,number,USD,,1000,50000000,1,CONDITIONAL,FEASIBILITY,,false,Memoria de cierre,Tabla 'Decommissioning bond',WON-CALC-007,WON-DRW-002,false,PROJECT_MANAGER,MIMP_Ambiental_GLA;MINAM_DS_019_2009
WON-191,decommissioning,decom_horizonte_ano,Año proyectado de descommissioning del parque,integer,año,,2026,2100,1,CONDITIONAL,FEASIBILITY,,false,Memoria de cierre,Tabla 'Decommissioning date',WON-CALC-007,WON-DRW-002,false,PROJECT_MANAGER,MINAM_DS_019_2009
WON-200,auxiliary,numero_turbinas_conjunto,Número total de turbinas del parque eólico,integer,-,,1,500,1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Memoria de diseño,Listado de turbinas,WON-CALC-005;WON-CALC-007,WON-DRW-002;WON-DRW-003,true,PROJECT_MANAGER,IEC_61400_1
WON-201,auxiliary,presupuesto_capex_USD,Presupuesto CAPEX total del parque eólico,number,USD,,1000000,5000000000,1,CONDITIONAL,FEASIBILITY,,false,Memoria económica,Tabla 'CAPEX',WON-CALC-007,WON-DRW-002,false,PROJECT_MANAGER,IRENA_COST_2024
WON-202,auxiliary,vida_util_anos,Vida útil del parque eólico,integer,años,,15,30,1,PROJECT_MANDATORY,FEASIBILITY,,true,Memoria económica,Tabla 'Useful life',WON-CALC-007,WON-DRW-002,true,PROJECT_MANAGER,IEC_61400_1
WON-096,prohibited,assumed_wind_class_iec,Clase IEC viento asumida,enum,-,IEC_IA|IEC_IB|IEC_IC|IEC_IIA|IEC_IIB|IEC_IIC|IEC_IIIA|IEC_IIIB|IEC_IV,IEC_IA,IEC_IV,,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Wind measurement report,IEC class,WON-C-001,WON-DRW-001;WON-DRW-003,true,METEOROLOGIST,IEC_61400_1
WON-097,prohibited,assumed_hub_height_m,Altura de cubo asumida,number,m,-,20,250,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,WT datasheet,hub height,WON-C-001;WON-C-003,WON-DRW-003,true,MECHANICAL_ENGINEER,IEC_61400_1
WON-098,prohibited,assumed_rotor_diameter_m,Diámetro rotor asumido,number,m,-,10,300,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,WT datasheet,rotor diameter,WON-C-001;WON-C-003,WON-DRW-003,true,MECHANICAL_ENGINEER,IEC_61400_1
WON-099,prohibited,assumed_rated_power_kw,Potencia nominal WT asumida,number,kW,-,100,20000,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,WT datasheet,rated power,WON-C-001;WON-C-006,WON-DRW-003,true,MECHANICAL_ENGINEER,IEC_61400_1
WON-106,prohibited,assumed_soil_bearing_capacity_kpa,Capacidad portante suelo asumida,number,kPa,-,10,1000,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Geotechnical report,bearing capacity,WON-C-004,WON-DRW-006;WON-DRW-007,true,GEOTECH_ENGINEER,ISO_14685
WON-107,prohibited,assumed_active_fault_distance_km,Distancia a falla activa asumida,number,km,-,0,500,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,INGEMMET fault map,active fault distance,WON-C-004,WON-DRW-006,true,GEOTECH_ENGINEER,RNE_DS_011_2006
WON-108,prohibited,assumed_pcc_voltage_kv,Tensión PCC asumida,number,kV,-,0.4,500,0.001,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Grid study,PCC voltage,WON-C-006,WON-DRW-011,true,ELECTRICAL_ENGINEER,IEEE_1547_2018
WON-109,prohibited,assumed_grid_short_circuit_mva,Cortocircuito PCC asumido,number,MVA,-,1,10000,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Grid study,short circuit,WON-C-006,WON-DRW-011,true,ELECTRICAL_ENGINEER,IEEE_1547_2018;IEC_60909
WON-300,prohibited,assumed_soil_bearing_capacity_kpa,Capacidad portante suelo asumida,number,kPa,-,10,1000,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Geotechnical report,bearing capacity,WON-C-004,WON-DRW-006;WON-DRW-007,true,GEOTECH_ENGINEER,ISO_14685
WON-301,prohibited,assumed_active_fault_distance_km,Distancia a falla activa asumida,number,km,-,0,500,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,INGEMMET fault map,active fault distance,WON-C-004,WON-DRW-006,true,GEOTECH_ENGINEER,RNE_DS_011_2006
WON-302,prohibited,assumed_pcc_voltage_kv,Tensión PCC asumida,number,kV,-,0.4,500,0.001,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Grid study,PCC voltage,WON-C-006,WON-DRW-011,true,ELECTRICAL_ENGINEER,IEEE_1547_2018
WON-303,prohibited,assumed_grid_short_circuit_mva,Cortocircuito PCC asumido,number,MVA,-,1,10000,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Grid study,short circuit,WON-C-006,WON-DRW-011,true,ELECTRICAL_ENGINEER,IEEE_1547_2018;IEC_60909
WON-304,prohibited,assumed_aep_mwh_year,AEP anual asumida,number,MWh/year,-,1,1000000,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,AEP calculation,AEP,WON-C-003,WON-DRW-003,true,METEOROLOGIST,IEC_61400_12_1
WON-305,prohibited,assumed_transport_weight_ton,Peso máximo transporte asumido,number,ton,-,1,200,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Logistics study,max transport weight,WON-C-005,WON-DRW-004,true,LOGISTICS_LEAD,ISO_19111
WON-306,prohibited,assumed_crane_capacity_ton,Capacidad grúa asumida,number,ton,-,10,1500,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Crane specification,crane capacity,WON-C-005,WON-DRW-008,true,LOGISTICS_LEAD,ISO_19111
WON-307,prohibited,assumed_road_gradient_max_pct,Pendiente máxima vía asumida,number,percent,-,0,15,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Road design,max road gradient,WON-C-005,WON-DRW-004;WON-DRW-005,true,CIVIL_ENGINEER,RNE_DS_011_2006
